"ID" "block" "cond" "N" "accuracy" "sd" "se" "ci"
"1377" 92 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1378" 92 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1379" 92 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1380" 92 15 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1381" 93 1 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1382" 93 2 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1383" 93 3 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1384" 93 4 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1385" 93 5 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1386" 93 6 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1387" 93 7 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1388" 93 8 "nrep" 15 1 0 0 0
"1389" 93 9 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1390" 93 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1391" 93 11 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1392" 93 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1393" 93 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1394" 93 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1395" 93 15 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1396" 94 1 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1397" 94 2 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1398" 94 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1399" 94 4 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1400" 94 5 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1401" 94 6 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1402" 94 7 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1403" 94 8 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1404" 94 9 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1405" 94 10 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1406" 94 11 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1407" 94 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1408" 94 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1409" 94 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1410" 94 15 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1411" 95 1 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1412" 95 2 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1413" 95 3 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1414" 95 4 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1415" 95 5 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1416" 95 6 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1417" 95 7 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1418" 95 8 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1419" 95 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1420" 95 10 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1421" 95 11 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1422" 95 12 "nrep" 15 1 0 0 0
"1423" 95 13 "nrep" 15 1 0 0 0
"1424" 95 14 "nrep" 15 1 0 0 0
"1425" 95 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1426" 96 1 "nrep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429
"1427" 96 2 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"1428" 96 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1429" 96 4 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1430" 96 5 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1431" 96 6 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1432" 96 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1433" 96 8 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1434" 96 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1435" 96 10 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1436" 96 11 "nrep" 15 1 0 0 0
"1437" 96 12 "nrep" 15 1 0 0 0
"1438" 96 13 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1439" 96 14 "nrep" 15 1 0 0 0
"1440" 96 15 "nrep" 15 1 0 0 0
"1441" 97 1 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1442" 97 2 "nrep" 15 1 0 0 0
"1443" 97 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1444" 97 4 "nrep" 15 1 0 0 0
"1445" 97 5 "nrep" 15 1 0 0 0
"1446" 97 6 "nrep" 15 1 0 0 0
"1447" 97 7 "nrep" 15 1 0 0 0
"1448" 97 8 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1449" 97 9 "nrep" 15 1 0 0 0
"1450" 97 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1451" 97 11 "nrep" 15 1 0 0 0
"1452" 97 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1453" 97 13 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1454" 97 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1455" 97 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1456" 98 1 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1457" 98 2 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1458" 98 3 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1459" 98 4 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1460" 98 5 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1461" 98 6 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1462" 98 7 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1463" 98 8 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1464" 98 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1465" 98 10 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1466" 98 11 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1467" 98 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1468" 98 13 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1469" 98 14 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1470" 98 15 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1471" 99 1 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1472" 99 2 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1473" 99 3 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1474" 99 4 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1475" 99 5 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1476" 99 6 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1477" 99 7 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1478" 99 8 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"1479" 99 9 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1480" 99 10 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1481" 99 11 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1482" 99 12 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1483" 99 13 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1484" 99 14 "nrep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429
"1485" 99 15 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1486" 100 1 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1487" 100 2 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1488" 100 3 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1489" 100 4 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1490" 100 5 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1491" 100 6 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1492" 100 7 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1493" 100 8 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1494" 100 9 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1495" 100 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1496" 100 11 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1497" 100 12 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1498" 100 13 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1499" 100 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1500" 100 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1501" 101 1 "rep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429
"1502" 101 2 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1503" 101 3 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1504" 101 4 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1505" 101 5 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1506" 101 6 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1507" 101 7 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1508" 101 8 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1509" 101 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1510" 101 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1511" 101 11 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1512" 101 12 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1513" 101 13 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1514" 101 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1515" 101 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1516" 102 1 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1517" 102 2 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1518" 102 3 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1519" 102 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1520" 102 5 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1521" 102 6 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1522" 102 7 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1523" 102 8 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1524" 102 9 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1525" 102 10 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1526" 102 11 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1527" 102 12 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1528" 102 13 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1529" 102 14 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1530" 102 15 "rep" 15 1 0 0 0
"1531" 103 1 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1532" 103 2 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1533" 103 3 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1534" 103 4 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1535" 103 5 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1536" 103 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1537" 103 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1538" 103 8 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1539" 103 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1540" 103 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1541" 103 11 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1542" 103 12 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1543" 103 13 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1544" 103 14 "rep" 15 1 0 0 0
"1545" 103 15 "rep" 15 1 0 0 0
"1546" 104 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1547" 104 2 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"1548" 104 3 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1549" 104 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1550" 104 5 "rep" 15 1 0 0 0
"1551" 104 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1552" 104 7 "rep" 15 1 0 0 0
"1553" 104 8 "rep" 15 1 0 0 0
"1554" 104 9 "rep" 15 1 0 0 0
"1555" 104 10 "rep" 15 1 0 0 0
"1556" 104 11 "rep" 15 1 0 0 0
"1557" 104 12 "rep" 15 1 0 0 0
"1558" 104 13 "rep" 15 1 0 0 0
"1559" 104 14 "rep" 15 1 0 0 0
"1560" 104 15 "rep" 15 1 0 0 0
"1561" 105 1 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"1562" 105 2 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1563" 105 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1564" 105 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1565" 105 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1566" 105 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1567" 105 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1568" 105 8 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1569" 105 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1570" 105 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1571" 105 11 "rep" 15 1 0 0 0
"1572" 105 12 "rep" 15 1 0 0 0
"1573" 105 13 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1574" 105 14 "rep" 15 1 0 0 0
"1575" 105 15 "rep" 15 1 0 0 0
"1576" 106 1 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1577" 106 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1578" 106 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1579" 106 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1580" 106 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1581" 106 6 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1582" 106 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1583" 106 8 "rep" 15 1 0 0 0
"1584" 106 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1585" 106 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1586" 106 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1587" 106 12 "rep" 15 1 0 0 0
"1588" 106 13 "rep" 15 1 0 0 0
"1589" 106 14 "rep" 15 1 0 0 0
"1590" 106 15 "rep" 15 1 0 0 0
"1591" 107 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1592" 107 2 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1593" 107 3 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1594" 107 4 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1595" 107 5 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1596" 107 6 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1597" 107 7 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"1598" 107 8 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1599" 107 9 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1600" 107 10 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1601" 107 11 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1602" 107 12 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1603" 107 13 "rep" 15 1 0 0 0
"1604" 107 14 "rep" 15 1 0 0 0
"1605" 107 15 "rep" 15 1 0 0 0
"1606" 108 1 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1607" 108 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1608" 108 3 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1609" 108 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1610" 108 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1611" 108 6 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1612" 108 7 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1613" 108 8 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1614" 108 9 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1615" 108 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1616" 108 11 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1617" 108 12 "rep" 15 1 0 0 0
"1618" 108 13 "rep" 15 1 0 0 0
"1619" 108 14 "rep" 15 1 0 0 0
"1620" 108 15 "rep" 15 1 0 0 0
"1621" 109 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1622" 109 2 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1623" 109 3 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1624" 109 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1625" 109 5 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1626" 109 6 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1627" 109 7 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1628" 109 8 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1629" 109 9 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1630" 109 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1631" 109 11 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1632" 109 12 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1633" 109 13 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1634" 109 14 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1635" 109 15 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1636" 110 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1637" 110 2 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1638" 110 3 "rep" 15 0.0666666666666667 0.258198889747161 0.0666666666666667 0.14298577919452
"1639" 110 4 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1640" 110 5 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1641" 110 6 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1642" 110 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1643" 110 8 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1644" 110 9 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1645" 110 10 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1646" 110 11 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1647" 110 12 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1648" 110 13 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1649" 110 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1650" 110 15 "rep" 15 1 0 0 0
"1651" 111 1 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1652" 111 2 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1653" 111 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1654" 111 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1655" 111 5 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1656" 111 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1657" 111 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1658" 111 8 "rep" 15 1 0 0 0
"1659" 111 9 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1660" 111 10 "rep" 15 1 0 0 0
"1661" 111 11 "rep" 15 1 0 0 0
"1662" 111 12 "rep" 15 1 0 0 0
"1663" 111 13 "rep" 15 1 0 0 0
"1664" 111 14 "rep" 15 1 0 0 0
"1665" 111 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1666" 112 1 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1667" 112 2 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"1668" 112 3 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"1669" 112 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1670" 112 5 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1671" 112 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1672" 112 7 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1673" 112 8 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1674" 112 9 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"1675" 112 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1676" 112 11 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"1677" 112 12 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"1678" 112 13 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1679" 112 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1680" 112 15 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"1681" 113 1 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"1682" 113 2 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1683" 113 3 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"1684" 113 4 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"1685" 113 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1686" 113 6 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1687" 113 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1688" 113 8 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1689" 113 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1690" 113 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"1691" 113 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1692" 113 12 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"1693" 113 13 "rep" 15 1 0 0 0
"1694" 113 14 "rep" 15 1 0 0 0
