"ID" "block" "cond" "N" "accuracy" "sd" "se" "ci" "sub_name"
"263" 18 8 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep26.txt"
"264" 18 9 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep26.txt"
"265" 18 10 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep26.txt"
"266" 18 11 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep26.txt"
"267" 18 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep26.txt"
"268" 18 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep26.txt"
"269" 18 14 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep26.txt"
"270" 18 15 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep26.txt"
"271" 19 1 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep27.txt"
"272" 19 2 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep27.txt"
"273" 19 3 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep27.txt"
"274" 19 4 "nrep" 15 1 0 0 0 "polynrep27.txt"
"275" 19 5 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep27.txt"
"276" 19 6 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep27.txt"
"277" 19 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep27.txt"
"278" 19 8 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep27.txt"
"279" 19 9 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep27.txt"
"280" 19 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep27.txt"
"281" 19 11 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep27.txt"
"282" 19 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep27.txt"
"283" 19 13 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep27.txt"
"284" 19 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep27.txt"
"285" 19 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep27.txt"
"286" 20 1 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep28.txt"
"287" 20 2 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep28.txt"
"288" 20 3 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep28.txt"
"289" 20 4 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep28.txt"
"290" 20 5 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep28.txt"
"291" 20 6 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep28.txt"
"292" 20 7 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep28.txt"
"293" 20 8 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep28.txt"
"294" 20 9 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep28.txt"
"295" 20 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep28.txt"
"296" 20 11 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep28.txt"
"297" 20 12 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep28.txt"
"298" 20 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep28.txt"
"299" 20 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep28.txt"
"300" 20 15 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep28.txt"
"301" 21 1 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep29.txt"
"302" 21 2 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep29.txt"
"303" 21 3 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep29.txt"
"304" 21 4 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep29.txt"
"305" 21 5 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep29.txt"
"306" 21 6 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep29.txt"
"307" 21 7 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep29.txt"
"308" 21 8 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep29.txt"
"309" 21 9 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep29.txt"
"310" 21 10 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep29.txt"
"311" 21 11 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep29.txt"
"312" 21 12 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep29.txt"
"313" 21 13 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep29.txt"
"314" 21 14 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep29.txt"
"315" 21 15 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep29.txt"
"316" 22 1 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep30.txt"
"317" 22 2 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep30.txt"
"318" 22 3 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep30.txt"
"319" 22 4 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep30.txt"
"320" 22 5 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep30.txt"
"321" 22 6 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep30.txt"
"322" 22 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep30.txt"
"323" 22 8 "nrep" 15 1 0 0 0 "polynrep30.txt"
"324" 22 9 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep30.txt"
"325" 22 10 "nrep" 15 1 0 0 0 "polynrep30.txt"
"326" 22 11 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep30.txt"
"327" 22 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep30.txt"
"328" 22 13 "nrep" 15 1 0 0 0 "polynrep30.txt"
"329" 22 14 "nrep" 15 1 0 0 0 "polynrep30.txt"
"330" 22 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep30.txt"
"331" 23 1 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep31.txt"
"332" 23 2 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep31.txt"
"333" 23 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep31.txt"
"334" 23 4 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep31.txt"
"335" 23 5 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep31.txt"
"336" 23 6 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep31.txt"
"337" 23 7 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep31.txt"
"338" 23 8 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep31.txt"
"339" 23 9 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep31.txt"
"340" 23 10 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep31.txt"
"341" 23 11 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep31.txt"
"342" 23 12 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep31.txt"
"343" 23 13 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep31.txt"
"344" 23 14 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep31.txt"
"345" 23 15 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep31.txt"
"346" 24 1 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep33.txt"
"347" 24 2 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep33.txt"
"348" 24 3 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep33.txt"
"349" 24 4 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep33.txt"
"350" 24 5 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep33.txt"
"351" 24 6 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep33.txt"
"352" 24 7 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep33.txt"
"353" 24 8 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep33.txt"
"354" 24 9 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep33.txt"
"355" 24 10 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep33.txt"
"356" 24 11 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep33.txt"
"357" 24 12 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep33.txt"
"358" 24 13 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep33.txt"
"359" 24 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep33.txt"
"360" 24 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep33.txt"
"361" 25 1 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep34.txt"
"362" 25 2 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep34.txt"
"363" 25 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep34.txt"
"364" 25 4 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep34.txt"
"365" 25 5 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep34.txt"
"366" 25 6 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep34.txt"
"367" 25 7 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep34.txt"
"368" 25 8 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep34.txt"
"369" 25 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep34.txt"
"370" 25 10 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep34.txt"
"371" 25 11 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep34.txt"
"372" 25 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep34.txt"
"373" 25 13 "nrep" 15 1 0 0 0 "polynrep34.txt"
"374" 25 14 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep34.txt"
"375" 25 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep34.txt"
"376" 26 1 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep35.txt"
"377" 26 2 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep35.txt"
"378" 26 3 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep35.txt"
"379" 26 4 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep35.txt"
"380" 26 5 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep35.txt"
"381" 26 6 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep35.txt"
"382" 26 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep35.txt"
"383" 26 8 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep35.txt"
"384" 26 9 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep35.txt"
"385" 26 10 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep35.txt"
"386" 26 11 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep35.txt"
"387" 26 12 "nrep" 15 1 0 0 0 "polynrep35.txt"
"388" 26 13 "nrep" 15 1 0 0 0 "polynrep35.txt"
"389" 26 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep35.txt"
"390" 26 15 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep35.txt"
"391" 27 1 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep37.txt"
"392" 27 2 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep37.txt"
"393" 27 3 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep37.txt"
"394" 27 4 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep37.txt"
"395" 27 5 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep37.txt"
"396" 27 6 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep37.txt"
"397" 27 7 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep37.txt"
"398" 27 8 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep37.txt"
"399" 27 9 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep37.txt"
"400" 27 10 "nrep" 15 0.2 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep37.txt"
"401" 27 11 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep37.txt"
"402" 27 12 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep37.txt"
"403" 27 13 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep37.txt"
"404" 27 14 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep37.txt"
"405" 27 15 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep37.txt"
"406" 28 1 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep38.txt"
"407" 28 2 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep38.txt"
"408" 28 3 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep38.txt"
"409" 28 4 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep38.txt"
"410" 28 5 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep38.txt"
"411" 28 6 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep38.txt"
"412" 28 7 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep38.txt"
"413" 28 8 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep38.txt"
"414" 28 9 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep38.txt"
"415" 28 10 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep38.txt"
"416" 28 11 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep38.txt"
"417" 28 12 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep38.txt"
"418" 28 13 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep38.txt"
"419" 28 14 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep38.txt"
"420" 28 15 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep38.txt"
"421" 29 1 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep39.txt"
"422" 29 2 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep39.txt"
"423" 29 3 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep39.txt"
"424" 29 4 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep39.txt"
"425" 29 5 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep39.txt"
"426" 29 6 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep39.txt"
"427" 29 7 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep39.txt"
"428" 29 8 "nrep" 15 1 0 0 0 "polynrep39.txt"
"429" 29 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep39.txt"
"430" 29 10 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep39.txt"
"431" 29 11 "nrep" 15 1 0 0 0 "polynrep39.txt"
"432" 29 12 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep39.txt"
"433" 29 13 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep39.txt"
"434" 29 14 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep39.txt"
"435" 29 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep39.txt"
"436" 30 1 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep4.txt"
"437" 30 2 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"438" 30 3 "nrep" 15 1 0 0 0 "polynrep4.txt"
"439" 30 4 "nrep" 15 1 0 0 0 "polynrep4.txt"
"440" 30 5 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"441" 30 6 "nrep" 15 1 0 0 0 "polynrep4.txt"
"442" 30 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"443" 30 8 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"444" 30 9 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"445" 30 10 "nrep" 15 1 0 0 0 "polynrep4.txt"
"446" 30 11 "nrep" 15 1 0 0 0 "polynrep4.txt"
"447" 30 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"448" 30 13 "nrep" 15 1 0 0 0 "polynrep4.txt"
"449" 30 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep4.txt"
"450" 30 15 "nrep" 15 1 0 0 0 "polynrep4.txt"
"451" 31 1 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep40.txt"
"452" 31 2 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep40.txt"
"453" 31 3 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep40.txt"
"454" 31 4 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep40.txt"
"455" 31 5 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep40.txt"
"456" 31 6 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep40.txt"
"457" 31 7 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep40.txt"
"458" 31 8 "nrep" 15 1 0 0 0 "polynrep40.txt"
"459" 31 9 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep40.txt"
"460" 31 10 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep40.txt"
"461" 31 11 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep40.txt"
"462" 31 12 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep40.txt"
"463" 31 13 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep40.txt"
"464" 31 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep40.txt"
"465" 31 15 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep40.txt"
"466" 32 1 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep41.txt"
"467" 32 2 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep41.txt"
"468" 32 3 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep41.txt"
"469" 32 4 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep41.txt"
"470" 32 5 "nrep" 15 1 0 0 0 "polynrep41.txt"
"471" 32 6 "nrep" 15 1 0 0 0 "polynrep41.txt"
"472" 32 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep41.txt"
"473" 32 8 "nrep" 15 1 0 0 0 "polynrep41.txt"
"474" 32 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep41.txt"
"475" 32 10 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep41.txt"
"476" 32 11 "nrep" 15 1 0 0 0 "polynrep41.txt"
"477" 32 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep41.txt"
"478" 32 13 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep41.txt"
"479" 32 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep41.txt"
"480" 32 15 "nrep" 15 1 0 0 0 "polynrep41.txt"
"496" 34 1 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep43.txt"
"497" 34 2 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep43.txt"
"498" 34 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep43.txt"
"499" 34 4 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep43.txt"
"500" 34 5 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep43.txt"
"501" 34 6 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep43.txt"
"502" 34 7 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep43.txt"
"503" 34 8 "nrep" 15 1 0 0 0 "polynrep43.txt"
"504" 34 9 "nrep" 15 1 0 0 0 "polynrep43.txt"
"505" 34 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep43.txt"
"506" 34 11 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep43.txt"
"507" 34 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep43.txt"
"508" 34 13 "nrep" 15 1 0 0 0 "polynrep43.txt"
"509" 34 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep43.txt"
"510" 34 15 "nrep" 15 1 0 0 0 "polynrep43.txt"
"511" 35 1 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep44.txt"
"512" 35 2 "nrep" 15 0.2 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep44.txt"
"513" 35 3 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep44.txt"
"514" 35 4 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep44.txt"
"515" 35 5 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep44.txt"
"516" 35 6 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep44.txt"
"517" 35 7 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep44.txt"
"518" 35 8 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep44.txt"
"519" 35 9 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep44.txt"
"520" 35 10 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep44.txt"
"521" 35 11 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep44.txt"
"522" 35 12 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep44.txt"
"523" 35 13 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep44.txt"
"524" 35 14 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep44.txt"
"525" 35 15 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep44.txt"
"526" 36 1 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep45.txt"
"527" 36 2 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep45.txt"
